Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
Flaloon	Atrium	Saison	5.8	15.0	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Fleur d'Orient	Brasserie du Bois des Prisonniers	Amber	6.5	N/A	Jurbise	https://www.boisdesprisonniers.biz/	N/A
Tu La Bois Sans Soif	Brasserie du Bois des Prisonniers	Amber	6.5	83.0	Jurbise	https://www.boisdesprisonniers.biz/	N/A
Forodwaith	Alvinne	Sour	7.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Galea Lager	Galea Craft Beers	Lager	4.7	35.0	Brasschaat	http://www.galeacraftbeers.be	N/A
Grimbergen Principes Inter Pares	Alken-Maes	Sour	8.8	N/A	Alken	https://www.alken-maes.be/	N/A
Resist Koffiestop	Buurtbrouwerij de Coureur	Stout	8.8	77.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Baron	Batteliek	Pils	5.2	N/A	Battel	https://www.batteliek.be/	N/A
Putin Huilo	Buurtbrouwerij de Coureur	Strong Golden Ale	7.5	37.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Riebedebie - In De Bollekestrui	Buurtbrouwerij de Coureur	Sour	3.8	16.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Riebedebie - In de Gele Trui	Buurtbrouwerij de Coureur	Sour	3.8	16.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Riebedebie - In De Groene Trui	Buurtbrouwerij de Coureur	Sour	3.8	16.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Vermijd Een Hongerklop	Buurtbrouwerij de Coureur	Witbier	5.5	16.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Waar Zijn Mijn Pedalen?	Buurtbrouwerij de Coureur	IPA	4.9	24.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
Wheelsucker	Buurtbrouwerij de Coureur	Donker	3.5	20.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	N/A
After Worx	De Bock	Blond	7.0	N/A	Beveren	https://www.brouwerijdebock.be/	N/A
Happy Hour Craft Beer	De Bock	Blond	7.0	N/A	Beveren	https://www.brouwerijdebock.be/	N/A
Hopla 713	De Bock	Blond	6.5	N/A	Beveren	https://www.brouwerijdebock.be/	N/A
Korneel	De Bock	Non-Alcoholic Beer	0.3	N/A	Beveren	https://www.brouwerijdebock.be/	N/A
Remi Ipa	De Bock	IPA	6.5	45.0	Beveren	https://www.brouwerijdebock.be/	No longer in production
Kroaker	d'Oude maalderij	Blond	6.5	N/A	Izegem	https://www.doudemaalderij.com/	N/A
La Chougle	Authentique	Blond	6.5	36.0	Blaton	https://www.authentiquebrasserie.be/	N/A
Delirium Sour Quadruple	Huyghe	Quadrupel	10.8	16.0	Melle	https://www.delirium.be/nl	N/A
La Goutte Triple	Authentique	Tripel	8.0	N/A	Blaton	https://www.authentiquebrasserie.be/	N/A
La Goutte de Soleil	Authentique	Blond	6.0	N/A	Blaton	https://www.authentiquebrasserie.be/	N/A
La Goutte de Sang	Authentique	Amber	5.5	N/A	Blaton	https://www.authentiquebrasserie.be/	N/A
La Goutte Blonde	Authentique	Blond	6.0	N/A	Blaton	https://www.authentiquebrasserie.be/	N/A
La Goutte D’Amour	Authentique	Amber	8.0	N/A	Blaton	https://www.authentiquebrasserie.be/	N/A
La Torche Blonde	Vallée de la Haine Brasserie	Strong blond	8.0	20.0	Blaton	https://valleedelahainebrasserie.com	N/A
La Torche La Brune	Vallée de la Haine Brasserie	Donker	8.0	25.0	Blaton	https://valleedelahainebrasserie.com	N/A
La Torche IPA	Vallée de la Haine Brasserie	IPA	6.2	55.0	Blaton	https://valleedelahainebrasserie.com	N/A
Happy Hoppy	Vallée de la Haine Brasserie	Lager	6.2	29.0	Blaton	https://valleedelahainebrasserie.com	N/A
La Tankiste	Vallée de la Haine Brasserie	Strong Golden Ale	9.0	21.0	Blaton	https://valleedelahainebrasserie.com	N/A
Sour à la Pêche	Vallée de la Haine Brasserie	Sour	5.0	15.0	Blaton	https://valleedelahainebrasserie.com	N/A
Pils de la Vallée	Vallée de la Haine Brasserie	Pils	5.2	27.0	Blaton	https://valleedelahainebrasserie.com	N/A
Saint Georges	Vallée de la Haine Brasserie	Pale ale	5.4	32.0	Blaton	https://valleedelahainebrasserie.com	N/A
Berliner Weisse	Vallée de la Haine Brasserie	Witbier	5.0	28.0	Blaton	https://valleedelahainebrasserie.com	N/A
Technic Lambic	Vallée de la Haine Brasserie	Fruitbier	5.0	32.0	Blaton	https://valleedelahainebrasserie.com	N/A
Sauer	Vallée de la Haine Brasserie	Witbier	4.0	12.0	Blaton	https://valleedelahainebrasserie.com	N/A
La Blackstout	Vallée de la Haine Brasserie	Stout	6.5	55.0	Blaton	https://valleedelahainebrasserie.com	N/A
La Blanche Neutrale	Vallée de la Haine Brasserie	Witbier	5.0	12.0	Blaton	https://valleedelahainebrasserie.com	N/A
Little Black Dragon	Galea Craft Beers	Stout	12.5	30.0	Brasschaat	http://www.galeacraftbeers.be	N/A
Lucid Nightmare	Sweynbeer	Donker	5.5	N/A	Elewijt	https://sweynbeer.be/	N/A
Marcus Tripel	De Plukker	Tripel	8.5	N/A	Poperinge	https://www.plukker.be/nl/	N/A
Mario Mout	Circus	Spiced / Herbed Beer	7.0	N/A	Heestert	http://circusbrouwerij.be	N/A
Pacman Pepper	Circus	Blond	7.0	24.0	Heestert	http://circusbrouwerij.be	N/A
Mox Ruby	d'Oude maalderij	Spiced / Herbed Beer	6.0	30.0	Izegem	https://www.doudemaalderij.com/	N/A
Mulot	Deltakappa	Spiced / Herbed Beer	5.0	N/A	Havay	https://deltakappa-brewery.business.site/	N/A
Ne Donkere Drip	Leysen	Dubbel	6.8	N/A	Herentals	http://www.brouwerijleysen.be/	N/A
Nogewa	4Pajot Microbrouwerij	Blond	5.0	N/A	Lembeek	http://www.4pajot.be/	N/A
Petit-Déjeuner	Zythologist	Stout	8.0	30.0	Gouy-lez-Piéton	https://en.brasseriezythologist.com	N/A
Pierre	Strubbe	Blond	5.5	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	N/A
Ølvar	Skøllmann	IPA (Variant of Hopulair)	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Hopulair	Skøllmann	IPA	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Alvør	Skøllmann	IPA (Variant of Hopulair)	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Lavør	Skøllmann	IPA (Variant of Hopulair)	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Rauchkopf	Skøllmann	Rookbier	6.0	39.0	Maldegem	http://www.skollmann.be/	N/A
Ravøl	Skøllmann	IPA (Variant of Hopulair)	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Valør	Skøllmann	IPA (Variant of Hopulair)	6.0	50.0	Maldegem	http://www.skollmann.be/	N/A
Apertintaille	Sortie 14	Saison	6.1	20.0	Boignée	https://www.sortie14.com	N/A
Blonde No1	Sortie 14	Blond	5.6	N/A	Boignée	https://www.sortie14.com	N/A
La Taulée	Sortie 14	Tripel	8.5	N/A	Boignée	https://www.sortie14.com	N/A
Premier Entire	Sortie 14	Porter	5.3	N/A	Boignée	https://www.sortie14.com	N/A
Saison Nànà	Sortie 14	Saison	N/A	N/A	Boignée	https://www.sortie14.com	N/A
2 + 2 = 5	Uncharted Brew Co	IPA	8.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Ambilliefier	Uncharted Brew Co	IPA	8.5	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Animal Nitrate	Uncharted Brew Co	IPA	6.0	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Away With the Fairies	Uncharted Brew Co	IPA	6.3	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Candle In the Eye	Uncharted Brew Co	IPA	6.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Cryo-Chaos	Uncharted Brew Co	IPA	6.5	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Dangerous Times	Uncharted Brew Co	IPA	6.7	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Disco 2000	Uncharted Brew Co	Lager	5.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Does Your Dog Bite?	Uncharted Brew Co	IPA	6.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Earl Sox	Uncharted Brew Co	IPA	6.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Sleeplaughing	Uncharted Brew Co	IPA	6.7	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Free Fall	Uncharted Brew Co	IPA	6.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Many Moons Ago	Uncharted Brew Co	IPA	6.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Safety In Numbers	Uncharted Brew Co	IPA	6.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Ghost Stories	Uncharted Brew Co	IPA	6.1	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Total Liquidation	Uncharted Brew Co	IPA	6.3	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Hideout	Uncharted Brew Co	IPA	8.5	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Gravity Always Wins	Uncharted Brew Co	IPA	6.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Hops 'N More Hops	Uncharted Brew Co	IPA	6.0	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Howling Branches	Uncharted Brew Co	IPA	6.3	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Hungry Hill	Uncharted Brew Co	Pale ale	5.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Only In Dreams	Uncharted Brew Co	IPA	7.1	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
I Feel the Pain of Everyone. Then I Feel Nothing.	Uncharted Brew Co	Stout	8.4	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Irish Farewell	Uncharted Brew Co	Stout	8.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Just Kidding! But Seriously...	Uncharted Brew Co	IPA	6.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Knife Fight	Uncharted Brew Co	IPA	6.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Naughty Naughty Naughty	Uncharted Brew Co	Pale ale	5.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Park Life!	Uncharted Brew Co	Pils	5.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Promises Promises Promises	Uncharted Brew Co	IPA	6.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Road Rage	Uncharted Brew Co	Lager	5.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Round the Twist	Uncharted Brew Co	IPA	6.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Running With The Scissors	Uncharted Brew Co	IPA	8.2	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Short Circuit	Uncharted Brew Co	IPA	6.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Space Hopper	Uncharted Brew Co	IPA	8.8	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Supersonic!	Uncharted Brew Co	Lager	6.3	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Take One For the Team	Uncharted Brew Co	IPA	6.3	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
Wave After Wave After Wave	Uncharted Brew Co	Pale ale	5.6	N/A	Antwerpen	https://www.unchartedbrewco.be/	N/A
PXL: You Can Beer	Tom's Brouwerij	Tripel	9.0	N/A	Wijer	https://www.tomsbrouwerij.be/	N/A
Radio Minerva Tripel	Antwerpse Brouw Compagnie	Tripel	7.0	N/A	Antwerpen	https://seef.be/	N/A
Red Rye'd Hand	Vleesmeester Brewery	IPA	8.5	N/A	Boechout	http://www.vleesmeesterbrewery.be/	N/A
Rocroy	Fagnes	Blond	6.5	N/A	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	N/A
Rubbens Blond	Rubbens	Blond	6.0	28.0	Wichelen	N/A	N/A
Rubbens Tripel	Rubbens	Tripel	8.5	N/A	Wichelen	N/A	N/A
Rubbens Dubbel	Rubbens	Dubbel	7.0	N/A	Wichelen	N/A	N/A
Rubbens Zomer Tripel	Rubbens	Tripel	9.0	23.0	Wichelen	N/A	N/A
Meilsen Tripel	Rubbens	Tripel	8.0	N/A	Wichelen	N/A	N/A
Sweet Virginia	BrewTous’	IPA	6.5	26.0	Bütgenbach	N/A	N/A
The Splash	Brussels Beer Project	IPA	6.0	15.0	Brussel	http://beerproject.be/?lang=nl	N/A
Cold IPA	Totem	IPA	6.0	N/A	Evergem	http://totembeer.com/	N/A
Tramway IPA	Nectar Bohème	IPA	6.3	N/A	Pottes	http://www.nectarboheme.be	N/A
Capsule	Brasserie des Trevires	Blond	5.5	N/A	Saint Mard	https://www.trevires.be	N/A
Cocada	Atrium	Stout	12.3	N/A	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Dubbelbock	Atrium	Bock	8.5	N/A	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Frozen	Atrium	IPA	7.6	60.0	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
La Gaumaise Blonde	Brasserie des Trevires	Blond	6.3	N/A	Saint Mard	https://www.trevires.be	No longer in production
La Gaumaise Brune	Brasserie des Trevires	Donker	6.5	N/A	Saint Mard	https://www.trevires.be	No longer in production
La Recevresse Blonde au Cognac	Brasserie des Trevires	Strong Golden Ale	7.8	63.0	Saint Mard	https://www.trevires.be	N/A
La Recevresse Gabriel IPA	Brasserie des Trevires	IPA	7.5	65.0	Saint Mard	https://www.trevires.be	N/A
La Recevresse Imperial Stout	Brasserie des Trevires	Stout	8.0	40.0	Saint Mard	https://www.trevires.be	N/A
Abricot Sour	Brasserie Surréaliste	Sour	4.5	N/A	Brussel	https://shop.brasseriesurrealiste.com/	N/A
La Voyageuse	Brasserie des Trevires	Red ale	5.5	40.0	Saint Mard	https://www.trevires.be	No longer in production
Tréweiss	Brasserie des Trevires	Witbier	5.0	10.0	Saint Mard	https://www.trevires.be	N/A
Vitibrinus Blanc	Brasserie des Trevires	Grape Ale	7.5	N/A	Saint Mard	https://www.trevires.be	N/A
Vitibrinus Rouge	Brasserie des Trevires	Grape Ale	8.5	N/A	Saint Mard	https://www.trevires.be	N/A
Trúdou	BRAUW	Pale ale	7.0	23.0	Genk	http://www.brauw.be/	N/A
When Life Gives You Hops	FoxTown Beer Crew	IPA	7.0	50.0	Vosselaar	http://www.foxtown.be/	N/A
White Swan Theory	FoxTown Beer Crew	IPA	6.2	60.0	Vosselaar	http://www.foxtown.be/	N/A
Ten Minutes To Midnight	FoxTown Beer Crew	Stout	13.0	68.0	Vosselaar	http://www.foxtown.be/	N/A
Lambiek	Brouwerij van't Pajottenland	Lambiek	6.0	14.0	Pepingen	https://bvantp.be	N/A
Wild Stout	Brouwerij van't Pajottenland	Stout	7.0	N/A	Pepingen	https://bvantp.be	N/A
Zwoantje Blond	De Zwoane	Blond	6.5	23.0	Oostende	https://www.dezwoane.be	N/A
Caliber 3	Sans Merci	Blond	8.2	34.0	Stekene	https://www.sansmerci.be	N/A
Sans Merci	Sans Merci	Tripel	9.0	56.0	Stekene	https://www.sansmerci.be	N/A
La Louve Blonde	La Ferme des Loups	Blond	5.8	N/A	Trooz	https://www.lafermedesloups.com	N/A
La Louve IPA	La Ferme des Loups	IPA	6.7	N/A	Trooz	https://www.lafermedesloups.com	N/A
La Louve Triple	La Ferme des Loups	Tripel	7.5	N/A	Trooz	https://www.lafermedesloups.com	N/A
Oufti	La Ferme des Loups	Blond	5.5	N/A	Trooz	https://www.lafermedesloups.com	N/A
Bobeline Ambrée	Bobelines	Amber	7.0	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Bobeline Fraise	Bobelines	Fruitbier	3.25	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Bobeline Triple	Bobelines	Tripel	8.5	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Bobeline Blonde	Bobelines	Blond	8.5	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Bobeline Blonde Pils	Bobelines	Pils	5.0	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Bobeline Christmas	Bobelines	Winter ale amber	7.0	N/A	Spa	https://www.luxuryspa.be/brasserie-des-bobelines	N/A
Freddy Export	Brombeercompagnie	Blond	4.6	N/A	Brakel	https://www.brombeercompagnie.eu	N/A
Canna Beer Og Kush	De Meester	Spiced / Herbed Beer	8.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	N/A
Jan van Eyck	Brombeercompagnie	Tripel	8.0	N/A	Brakel	https://www.brombeercompagnie.eu	N/A
La Petite Réserve IPA	Corniche	IPA	6.5	45.0	Brussel	http://corniche-international.com/	N/A
Retrorik Experiment	De Meester	Stout	9.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	N/A
Sloep	Brouwkeet	Blond	5.8	N/A	Baasrode	https://www.brouwkeet.be/	N/A
Schuit	Brouwkeet	Stout	6.0	N/A	Baasrode	https://www.brouwkeet.be/	N/A
Heemer	Brouwkeet	Donker	8.0	N/A	Baasrode	https://www.brouwkeet.be/	N/A
Fregat	Brouwkeet	Tripel	8.5	N/A	Baasrode	https://www.brouwkeet.be/	N/A
Bois et Tais-Toi	Brasserie du Cochon Fantôme	Blond	6.0	25.0	Attert	N/A	N/A
Black Beauty	Tipsy Tribe	Porter	6.5	22.0	Koekelberg	https://www.tipsytribe.be	No longer in production
Hipster's Revenge	Tipsy Tribe	IPA	6.6	36.0	Koekelberg	https://www.tipsytribe.be	N/A
Panda Hug	Tipsy Tribe	IPA	7.6	75.0	Koekelberg	https://www.tipsytribe.be	N/A
Sagecore	Tipsy Tribe	IPA	6.6	51.0	Koekelberg	https://www.tipsytribe.be	No longer in production
Summer Tripel	Tipsy Tribe	Blond	6.2	27.0	Koekelberg	https://www.tipsytribe.be	N/A
Goldfinger	Brouwerij Storme-Vansevenant	Amber	6.9	N/A	Oostende	https://brouwerij-storme-vansevenant.be	N/A
Frontabière IPA	Martelange	IPA	5.5	N/A	Martelange	https://www.frontabiere.be	N/A
Hengstbergen Blond	Hengstbergen Bier	Blond	6.7	N/A	Leopoldsburg	https://www.hengstbergenbier.be/	N/A
Gasabo Gold	Gasabo Brewery	Blond	6.4	N/A	Dendermonde	https://gasabobrewery.com/	N/A
Èvôye!	Brasserie du Bois l'Évêque	IPA	6.5	N/A	Luik	N/A	N/A
Amarillo Pale Ale	Brasserie Surréaliste	Pale ale	5.2	N/A	Brussel	https://shop.brasseriesurrealiste.com/	N/A
Double 7 Cognac Infused	Verhuisbrouwerij	Strong Dark Ale	10.3	N/A	Deurne	https://www.verhuisbrouwerij.eu/	N/A
De Lange Stapper	Verhuisbrouwerij	Tripel	7.6	34.0	Deurne	https://www.verhuisbrouwerij.eu/	N/A
De Rosse Ridder	Verhuisbrouwerij	Tripel	7.6	N/A	Deurne	https://www.verhuisbrouwerij.eu/	N/A
Nelle	Verhuisbrouwerij	Blond	5.0	N/A	Deurne	https://www.verhuisbrouwerij.eu/	N/A
Nekker	Verhuisbrouwerij	Tripel	7.6	N/A	Deurne	https://www.verhuisbrouwerij.eu/	N/A
Drogenbos Berliner Weisse	Drogenbos	Sour - Fruited Berliner Weisse	4.4	5.0	Drogenbos	https://drogenbos.beer/	N/A
Drogenbos Cassis	Drogenbos	Fruitbier	5.2	4.0	Drogenbos	https://drogenbos.beer/	N/A
Drogenbos blond	Drogenbos	Blond	4.8	22.0	Drogenbos	https://drogenbos.beer/	N/A
Cream Ale	Drogenbos	Cream Ale	5.5	N/A	Drogenbos	https://drogenbos.beer/	N/A
Dark Lager	Drogenbos	Donker	4.5	N/A	Drogenbos	https://drogenbos.beer/	N/A
Gruit	Drogenbos	Gruit	5.5	N/A	Drogenbos	https://drogenbos.beer/	N/A
Hoppy Sour	Drogenbos	Sour	3.7	N/A	Drogenbos	https://drogenbos.beer/	N/A
Smoked Stout	Drogenbos	Stout	8.3	21.0	Drogenbos	https://drogenbos.beer/	N/A
Barrel Aged Old Style Saison Raspberries	Drogenbos	Saison	6.2	N/A	Drogenbos	https://drogenbos.beer/	N/A
English Bitter	Drogenbos	Bitter	3.8	N/A	Drogenbos	https://drogenbos.beer/	N/A
Old Style Saison	Drogenbos	Saison	5.9	25.0	Drogenbos	https://drogenbos.beer/	N/A
Drogenbos Pils	Drogenbos	Pils	4.9	N/A	Drogenbos	https://drogenbos.beer/	N/A
Drogenbos Saison	Drogenbos	Saison	5.4	N/A	Drogenbos	https://drogenbos.beer/	N/A
La Redoutable Triple Brune	La Redoutable	Tripel	8.0	N/A	Louveigné	https://www.laredoutable.be/	N/A
Berliner	Pepieto	Sour	3.3	N/A	Hooglede-Gits	N/A	No longer in production
Schnellpassierder	Pepieto	Sour	4.5	N/A	Hooglede-Gits	N/A	No longer in production
Stoute Billie	Pepieto	Stout	4.7	N/A	Hooglede-Gits	N/A	N/A
Mate Brew	L'annexe	Spiced / Herbed Beer	5.5	N/A	Saint Gilles	http://www.lannexe.brussels/	N/A
Black Sour	L'annexe	Sour	6.0	N/A	Saint Gilles	http://www.lannexe.brussels/	N/A
Duck Storm	L'annexe	Red ale	8.5	15.0	Saint Gilles	http://www.lannexe.brussels/	N/A
Fractale	L'annexe	IPA	6.0	N/A	Saint Gilles	http://www.lannexe.brussels/	N/A
Pale Ale	L'annexe	Pale Ale	5.5	N/A	Saint Gilles	http://www.lannexe.brussels/	N/A
Gansbeek Bruin	Gansbeek Brewery	Strong Dark Ale	8.0	N/A	Ganshoren	https://nl.gansbeek.be/	N/A
Elegans	Gansbeek Brewery	Witbier	5.8	N/A	Ganshoren	https://nl.gansbeek.be/	N/A
Gansbeek Tripel Red Wine Barrel Aged	Gansbeek Brewery	Tripel	9.0	25.0	Ganshoren	https://nl.gansbeek.be/	N/A
Gansbeek Tripel Bourbon Barrel Aged	Gansbeek Brewery	Tripel	9.0	N/A	Ganshoren	https://nl.gansbeek.be/	N/A
112 Emergency Thirst Aid Kit	Gansbeek Brewery	Blond	6.5	N/A	Ganshoren	https://nl.gansbeek.be/	N/A
Gansbeek Pale Ale	Gansbeek Brewery	Pale ale	4.9	21.0	Ganshoren	https://nl.gansbeek.be/	N/A
Amazonia Erotica	Brasserie Surréaliste	IPA	6.2	N/A	Brussel	https://shop.brasseriesurrealiste.com/	N/A
La Minime Ale	L'Herbièriste	Spiced / Herbed Beer	3.9	15.0	Jodoigne	https://herbieriste.be	N/A
Embrasée	du Renard	Red ale	6.0	N/A	Bossut-Gottechain (Graven) 	https://brasseriedurenard.com/	N/A
CTSJ La100ème	du Renard	Blond	6.0	N/A	Bossut-Gottechain (Graven) 	https://brasseriedurenard.com/	N/A
La 3D	du Renard	Blond	6.0	N/A	Bossut-Gottechain (Graven) 	https://brasseriedurenard.com/	N/A
La Magne	du Renard	Blond	6.5	N/A	Bossut-Gottechain (Graven) 	https://brasseriedurenard.com/	N/A
Poike	du Renard	Blond	6.2	27.0	Bossut-Gottechain (Graven) 	https://brasseriedurenard.com/	N/A
Sour'ire de Mortagne White Port	Alvinne	Sour	11.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
10 jaar Dickies 1996-2006	Alvinne	Tripel	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
30 Jaar Erasmus 1977-2007	Alvinne	Strong Golden Ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Made To Rest	Alvinne	Sour	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Phi³	Alvinne	Sour	11.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Dwoaze Duver	Alvinne	Sour	5.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Super Mario 9000 Megablend	Alvinne	Sour	4.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Chain Reaction	Alvinne	Gueuze	5.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Fred Meets Freddy	Alvinne	Sour	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée La Calavera	Alvinne	Sour	5.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Vaccin 9000	Alvinne	Sour	6.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Balthazar Whisky Barrel Aged	Alvinne	Donker	9.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Beer Geek Wedding #6	Alvinne	Sour	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Berliner Elderflower Fig	Alvinne	Berliner Weisse	4.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Berliner Kriek-Munt	Alvinne	Berliner Weisse	4.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Berliner Marsala Barrel Aged	Alvinne	Berliner Weisse	4.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Berliner Framboos-Raspberry	Alvinne	Berliner Weisse	4.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
BZN Gruit	Alvinne	Gruit	4.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
C'Moen	Alvinne	Radler	6.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée Botte di Barolo	Alvinne	Quadrupel	12.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Margaux Chateau Kirwan	Alvinne	Quadrupel	12.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Armagnac	Alvinne	Quadrupel	12.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Bourbon	Alvinne	Quadrupel	13.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
"Cuvée de Mortagne Forte - Madeira ""Vinhos Barbeito"""	Alvinne	Quadrupel	16.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
"Cuvée de Mortagne Forte - Sherry Oloroso ""Bodegas Alvear"""	Alvinne	Quadrupel	16.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
"Cuvée de Mortagne Forte - Sherry PX ""Bodegas Fernandez-Gao"""	Alvinne	Quadrupel	16.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Jerez de la Frontera	Alvinne	Quadrupel	12.8	40.0	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Marsala	Alvinne	Quadrupel	12.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Pedro Ximénez	Alvinne	Quadrupel	16.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée De Mortagne Sherry Oloroso	Alvinne	Quadrupel	12.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée de Mortagne Vermouth	Alvinne	Quadrupel	12.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Cuvée d'Erpigny Moscatel	Alvinne	Barleywine	12.2	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
