Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
Serafijn Tripel	Pirlot	Tripel	8.0	32.0	Zandhoven	https://www.brouwerijpirlot.be/	Available
Serafijn Gold	Pirlot	Blonde ale	7.2	N/A	Zandhoven	https://www.brouwerijpirlot.be/	
Serafijn Grand Cru	Pirlot	Amber ale	9.0	N/A	Zandhoven	https://www.brouwerijpirlot.be/	Available
Celtic Angel	Brouwerij Serafijn	Ale	6.2	N/A	Itegem	N/A	No longer in production
Serafijn tarwe	Pirlot	Witbier	6.2	N/A	Zandhoven	https://www.brouwerijpirlot.be/	No longer in production
Ritmica Goud	Gistgeest	Blond	6.1	N/A	Deurne	https://www.gistgeest.be	
Affligem Patersvat Blond	Affligem	Blond	6.8	N/A	Opwijk	https://www.affligembeer.com/be/nl/homepage	Available
Anker bok	Het Anker	Bokbier	6.5	26.0	Mechelen	https://www.hetanker.be/nl	No longer in production
Atomium Premier Grand Cru	Van Steenberge	Sterke ale	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Sint-Ursula Drinkt	Gistgeest	Blond	6.0	20.0	Deurne	https://www.gistgeest.be	
Blanche des Neiges	Huyghe	Witbier	5.0	12.0	Melle	https://www.delirium.be/nl	Available
Tropical Tripel	Gistgeest	Tripel	9.5	35.0	Deurne	https://www.gistgeest.be	Available
Bock Premium Pils	Palm	Pils	5.0	N/A	Steenhuffel	https://www.palm.be/nl/	Available
Boerinneken	Verstraeten H & S	Tripel	9.5	18.0	Beveren-Waas	https://boerkenenboerinneken.be/	Available
Boerken	Verstraeten H & S	Sterke ale donker	9.5	N/A	Beveren-Waas	https://boerkenenboerinneken.be/	Available
Brigand	Van Honsebrouck	Sterke ale	9.0	N/A	Izegem	https://www.vanhonsebrouck.be/	No longer in production
Brugge Tripel	De Gouden Boom	Tripel	8.7	31.0	Steenhuffel	https://www.palm.be/nl/degoudenboom	No longer in production
Brugge Blond	De Gouden Boom	Blond	6.5	23.0	Steenhuffel	https://www.palm.be/nl/degoudenboom	No longer in production
Steenbrugge Dubbel bruin	De Gouden Boom	Dubbel abdij	6.5	23.0	Steenhuffel	https://www.palm.be/nl/degoudenboom	No longer in production
Steenbrugge Tripel	De Gouden Boom	Tripel	8.7	N/A	Steenhuffel	https://www.palm.be/nl/degoudenboom	No longer in production
Ciney Blonde	Alken-Maes	Blond	7.0	24.0	Alken	https://www.alken-maes.be/	No longer in production
De Graal Blond	De Graal	Blond	6.5	20.0	Brakel	https://degraal.be/	Available
De Graal Dubbel	De Graal	Dubbel abdij	6.5	N/A	Brakel	https://degraal.be/	Available
De Graal Gember	De Graal	Kruidenbier	8.0	N/A	Brakel	https://degraal.be/	Available
De Graal Special	De Graal	Sterke ale	8.5	34.0	Brakel	https://degraal.be/	Available
De Graal Tripel	De Graal	Tripel	9.0	N/A	Brakel	https://degraal.be/	Available
De Koninck blond	De Koninck	Blond	6.0	28.0	Antwerpen	https://www.dekoninck.be/	No longer in production
De Koninck tripel	De Koninck	Tripel	8.0	23.0	Antwerpen	https://www.dekoninck.be/	No longer in production
De Koninck	De Koninck	Ale	5.2	23.0	Antwerpen	https://www.dekoninck.be/	No longer in production
Saison Speciale Amarillo	Fantome	Saison	8.0	N/A	Soy	http://www.fantome.be	Available
Cuvee De Koninck	De Koninck	Sterke ale	8.0	N/A	Antwerpen	https://www.dekoninck.be/	No longer in production
Ne Kopstoot	Brunehaut	Ale	7.0	N/A	Rogny-brunehaut	https://brunehaut.com/	Available
Belle de Pevele	Brunehaut	Ale	7.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Biere Du Mont Saint - Aubert	Brunehaut	Sterke ale	8.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Hefe Weisse Naturtrüb	Brasserie de la Mule	Witbier	5.4	16.0	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Bio Blanche	Brunehaut	Witbier	5.0	17.0	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Beiverken	BeerSelect - Gent	Blond	7.3	N/A	Sint-Denijs-Westrem	https://www.beerselect.be/	Available
Bar Bier	Boelens	Tripel	8.5	48.0	Belsele	https://www.brouwerijboelens.be/	Available
Noel	Brunehaut	Kerstbier	8.0	22.0	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Makasi	Brunehaut	Dubbel abdij	8.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
L' Ecume des Jours	Brunehaut	Sterke ale	7.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Pere Abbe Blond	Du Bocq	Blond	6.3	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Pere Abbe Bruin	Du Bocq	Dubbel abdij	6.5	19.0	Purnode-Yvoir	http://www.bocq.be	No longer in production
Rameé Ambree	Abdij van La Ramée	Tripel	7.5	N/A	Jauchelette-Jodogne	http://www.ramee.be/NL/Products.aspx	Available
Ramée Blonde	Abdij van La Ramée	Blond	8.0	N/A	Jauchelette-Jodogne	http://www.ramee.be/NL/Products.aspx	No longer in production
St-Martin Blond	Brunehaut	Blonde ale	7.0	19.0	Rogny-brunehaut	https://brunehaut.com/	No longer in production
St-Martin Lumière d'hiver	Brunehaut	Massieve ale	8.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
St-Amand	Brunehaut	Blonde ale	7.0	N/A	Rogny-brunehaut	https://brunehaut.com/	No longer in production
Triverius	De Graal	Witbier	6.8	N/A	Brakel	https://degraal.be/	Available
Bombastic	Brussels Beer Project	IPA	6.4	45.0	Brussel	http://beerproject.be/?lang=nl	No longer in production
Culture Clash	Gistgeest	IPA	5.5	30.0	Deurne	https://www.gistgeest.be	Available
Bornem dubbel	Van Steenberge	Dubbel abdij	7.2	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Bornem tripel	Van Steenberge	Tripel	9.0	25.0	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Gulden Draak	Van Steenberge	Sterke ale	10.5	30.0	Ertvelde	https://www.vansteenberge.com/nl	Available
Cuvee des Trolls	Dubuisson	Ale	7.0	19.0	Pipaix-Leuze	https://www.dubuisson.com/	Available
Bush Amber	Dubuisson	Sterke ale	12.0	25.0	Pipaix-Leuze	https://www.dubuisson.com/	No longer in production
Bush blond	Dubuisson	Blond	10.5	21.0	Pipaix-Leuze	https://www.dubuisson.com/	Available
Bush de noel	Dubuisson	Kerstbier	12.0	21.0	Pipaix-Leuze	https://www.dubuisson.com/	No longer in production
Bush Prestige	Dubuisson	Gerstewijn - Barley wine - vin d'orge	13.0	21.0	Pipaix-Leuze	https://www.dubuisson.com/	No longer in production
Bush 7%	Dubuisson	Strong Dark Ale	8.0	40.0	Pipaix-Leuze	https://www.dubuisson.com/	No longer in production
De Verboden Vrucht	Hoegaarden	Sterke ale	8.5	25.0	Hoegaarden	https://hoegaarden.com/	No longer in production
Hoegaarden Grand Cru	Hoegaarden	Sterke ale	8.7	N/A	Hoegaarden	https://hoegaarden.com/	No longer in production
Hoegaarden Witbier	Hoegaarden	Witbier	4.9	13.0	Hoegaarden	https://hoegaarden.com/	Available
Hoegaarden Speciale	Hoegaarden	Witbier	5.6	N/A	Hoegaarden	https://hoegaarden.com/	Available
Arend tripel	De Ryck	Tripel	8.0	N/A	Herzele	https://brouwerijderyck.be/nl/	No longer in production
Flavas	De Feniks	Blond	5.7	N/A	Heule 	https://brouwerijdefeniks.be	No longer in production
Biere de Beloeil	Dupont	Bière de Garde	8.5	N/A	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Moinette blonde	Dupont	Blond	8.5	35.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Moinette brune	Dupont	Donker	8.5	35.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Saison Dupont	Dupont	Saison	6.5	35.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Avec Les Bons Voeux	Dupont	Tripel	9.5	37.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Cervesia	Dupont	Ale	8.0	N/A	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Redor Pils	Dupont	Pils	5.0	25.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	Available
Biolégère	Dupont	Saison	3.5	24.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Biere de miel bio	Dupont	Honingbier	8.0	18.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	Available
Blanche De Hainaut Biologique	Dupont	Witbier	5.5	N/A	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	Available
Moinette Biologique	Dupont	Sterke ale	7.5	31.0	Tourpes-Leuze	https://www.brasserie-dupont.com/nl	No longer in production
Santé-23!	Fantome	Saison	7.5	N/A	Soy	http://www.fantome.be	Available
Berenbier	Van Steenberge	Blond	7.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Bieken	Boelens	Honingbier	8.0	N/A	Belsele	https://www.brouwerijboelens.be/	Available
Santa Bee	Boelens	Donker	8.5	N/A	Belsele	https://www.brouwerijboelens.be/	No longer in production
Pa-Gijs	Boelens	Sterke ale	7.5	N/A	Belsele	https://www.brouwerijboelens.be/	Available
Prinsesken	Boelens	Fruitbier	6.5	N/A	Belsele	https://www.brouwerijboelens.be/	Available
Waaslander	Boelens	Blonde ale	6.0	N/A	Belsele	https://www.brouwerijboelens.be/	Available
Waase wolf	Boelens	Amber ale	6.5	N/A	Belsele	https://www.brouwerijboelens.be/	No longer in production
Bios Vlaamse Bourgogne	Van Steenberge	Rood bruin	5.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Bière des Ours	La Binchoise	Sterke ale	8.5	22.0	Binche	https://www.brasserielabinchoise.be/en/brasserie-la-binchoise	Available
Binchoise Blonde	La Binchoise	Blond	6.5	25.0	Binche	https://www.brasserielabinchoise.be/en/brasserie-la-binchoise	No longer in production
Binchoise Brune Tradition	La Binchoise	Donker	8.2	N/A	Binche	https://www.brasserielabinchoise.be/en/brasserie-la-binchoise	Available
Cuvee de Trazegnies Speciale de Noel	La Binchoise	Sterke ale	8.5	N/A	Binche	https://www.brasserielabinchoise.be/en/brasserie-la-binchoise	
Flora	La Binchoise	Ale	7.0	N/A	Binche	https://www.brasserielabinchoise.be/en/brasserie-la-binchoise	No longer in production
Blanche de Namur	Du Bocq	Witbier	4.5	10.0	Purnode-Yvoir	http://www.bocq.be	No longer in production
Redbocq	Du Bocq	Fruitbier	3.1	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Applebocq	Du Bocq	Fruitbier	3.1	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Saison Regal	Du Bocq	Saison	5.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Saint Benoit Blond	Du Bocq	Blond	6.3	N/A	Purnode-Yvoir	http://www.bocq.be	
Saint Benoit Brune	Du Bocq	Donker	6.5	N/A	Purnode-Yvoir	http://www.bocq.be	
Triple Moine	Du Bocq	Tripel	7.3	27.0	Purnode-Yvoir	http://www.bocq.be	Available
Deugniet	Du Bocq	Tripel	7.3	25.0	Purnode-Yvoir	http://www.bocq.be	Available
Gauloise Brune	Du Bocq	Donker	8.1	16.0	Purnode-Yvoir	http://www.bocq.be	No longer in production
Gauloise Ambrée	Du Bocq	Ale	5.5	30.0	Purnode-Yvoir	http://www.bocq.be	Available
Gauloise Blonde	Du Bocq	Blond	6.3	30.0	Purnode-Yvoir	http://www.bocq.be	No longer in production
Regal Christmas	Du Bocq	Dubbel abdij	8.1	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Bloemenbier	Proefbrouwerij	Kruidenbier	7.0	N/A	Lochristi	http://www.proefbrouwerij.com	Available
Scotch	De Vlier	Scotch	8.0	18.0	Holsbeek	https://www.brouwerij-devlier.com/	No longer in production
Braven Apostel Kerstbier - nu Braven Apostel donker	Braven Apostel	Sterke ale	10.0	N/A	Slijpe	http://bravenapostel.be	
Braven Apostel Tripel	Braven Apostel	Tripel	8.0	N/A	Slijpe	http://bravenapostel.be	Available
Dale Blond	Proefbrouwerij	Blond	6.5	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Gageleer Original	Gageleer	Kruidenbier	7.5	N/A	Turnhout	https://www.gageleer.be	No longer in production
Koantjesbier	VACAS	Sterke ale	7.1	N/A	Adegem	N/A	
Nazareth 2000	Proefbrouwerij	nbekend - Unknown - Inconnu	6.0	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Nog eentje tripel	Proefbrouwerij	Tripel	6.5	25.0	Lochristi	http://www.proefbrouwerij.com	Available
Reinaert Grand Cru	Proefbrouwerij	Sterke ale	9.5	N/A	Lochristi	http://www.proefbrouwerij.com	Available
Rick's Kersenbier	Proefbrouwerij	Fruitbier	7.0	N/A	Lochristi	http://www.proefbrouwerij.com	Available
Shii-take	Proefbrouwerij	Kruidenbier	9.0	30.0	Lochristi	http://www.proefbrouwerij.com	No longer in production
Sjarelke donker	Proefbrouwerij	Donker	7.5	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Vlaamse Primitief	Proefbrouwerij	Wilde ale	9.0	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Wilderik	Proefbrouwerij	Blonde ale	6.0	N/A	Lochristi	http://www.proefbrouwerij.com	
Zeunt	Proefbrouwerij	Blonde ale	7.0	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Palm (speciale)	Palm	Ale	5.4	18.0	Steenhuffel	https://www.palm.be/nl/	No longer in production
Dobbel Palm	Palm	Ale	5.5	19.0	Steenhuffel	https://www.palm.be/nl/	No longer in production
Palm Royale	Palm	Sterke ale	7.5	N/A	Steenhuffel	https://www.palm.be/nl/	No longer in production
Rodenbach Classic	Rodenbach	Rood bruin	5.2	9.0	Roeselare	https://be.rodenbach.be/be/nl/age-gate.html?redirect=%2Fbe%2Fnl.html	No longer in production
Rodenbach Grand Cru	Rodenbach	Rood bruin	6.0	8.0	Roeselare	https://be.rodenbach.be/be/nl/age-gate.html?redirect=%2Fbe%2Fnl.html	No longer in production
Eyjafjallajökull	Puffin Brewery	Barleywine	12.0	20.0	Membruggen	https://www.puffinbrewery.be	No longer in production
Blondine	Van Steenberge	Blond	9.0	18.0	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Brunette	Van Steenberge	Sterke ale	9.0	24.0	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Strokkur	Puffin Brewery	Tripel	8.0	24.0	Membruggen	https://www.puffinbrewery.be	No longer in production
Achel 7 Bruin	De Achelse Kluis - Achel	Donker	7.0	N/A	HAMONT-ACHEL	https://achelsekluis.org/nl	No longer in production
Den Beversen Tripel	Stanium	Tripel	8.0	37.0	Beveren	https://www.stanium.be/	Available
Jackie's Badwater	BramBrass	IPA	5.0	40.0	 Heestert	N/A	No longer in production
Pimp Your Rye	De Feniks	Saison	7.8	41.0	Heule 	https://brouwerijdefeniks.be	Available
Delirium Christmas	Huyghe	Sterke ale	10.0	26.0	Melle	https://www.delirium.be/nl	No longer in production
Delirium Nocturnum	Huyghe	Sterke ale	8.5	24.0	Melle	https://www.delirium.be/nl	No longer in production
Delirium Tremens	Huyghe	Sterke ale	8.5	24.0	Melle	https://www.delirium.be/nl	Available
Biere de Corsaire	Huyghe	Sterke ale	9.4	N/A	Melle	https://www.delirium.be/nl	Available
Campus	Huyghe	Ale	7.0	N/A	Melle	https://www.delirium.be/nl	No longer in production
Campus Gold	Huyghe	Ale	6.2	N/A	Melle	https://www.delirium.be/nl	No longer in production
Golden Kenia	Huyghe	Pils	5.0	N/A	Melle	https://www.delirium.be/nl	No longer in production
La Guillotine	Huyghe	Sterke ale	8.5	39.0	Melle	https://www.delirium.be/nl	Available
La Poiluchette Blanche de Thy	Huyghe	Witbier	5.0	N/A	Melle	https://www.delirium.be/nl	
La Poiluchette Blonde	Huyghe	Blond	7.5	N/A	Melle	https://www.delirium.be/nl	Available
La Poiluchette Brune	Huyghe	Donker	7.5	N/A	Melle	https://www.delirium.be/nl	Available
Minty	Huyghe	Kruidenbier	4.3	N/A	Melle	https://www.delirium.be/nl	No longer in production
Gulden Spoor 1302	De Feniks	Pils	5.2	N/A	Heule 	https://brouwerijdefeniks.be	Available
Mongozo Banana	Huyghe	Fruitbier	3.6	N/A	Melle	https://www.delirium.be/nl	Available
Mongozo Coconut	Huyghe	Fruitbier	3.6	5.0	Melle	https://www.delirium.be/nl	Available
Mongozo Quinua	Huyghe	Fruitbier	5.9	N/A	Melle	https://www.delirium.be/nl	Available
St. Idesbald Blond	Sint-Idesbald	Blonde ale	6.5	23.0	Sint-Idesbald	N/A	No longer in production
St. Idesbald Dubbel	Sint-Idesbald	Dubbel abdij	8.0	30.0	Sint-Idesbald	N/A	No longer in production
St. Idesbald Tripel	Sint-Idesbald	Tripel	9.0	24.0	Sint-Idesbald	N/A	No longer in production
Blanche de Noel	Du Bocq	Witbier	4.2	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Ciney Brune	Alken-Maes	Donker	7.0	30.0	Alken	https://www.alken-maes.be/	No longer in production
Ciney Speciale	Alken-Maes	Sterke ale	8.5	N/A	Alken	https://www.alken-maes.be/	No longer in production
Corsendonk Agnus	Corsendonk	Tripel	7.5	22.0	Turnhout	https://www.corsendonk.com/nl	No longer in production
Corsendonk Christmas Ale	Corsendonk	Sterke ale	8.1	23.0	Turnhout	https://www.corsendonk.com/nl	No longer in production
The Knight's Ale	Du Bocq	Blonde ale	6.0	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Bière des Cyclistes	Du Bocq	Blond	6.0	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Croy Blond	Van Steenberge	Blond	6.8	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Croy Dubbel	Van Steenberge	Dubbel abdij	7.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Abdij van Roosenberg Tripel	Van Steenberge	Tripel	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Abdij van Roosenberg blond	Van Steenberge	Blond	7.2	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Abdij van Roosenberg Dubbel	Van Steenberge	Dubbel	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Abdij van Roosenberg Pils	Van Steenberge	Pils	5.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Bassevelds Ezelsbier	Van Steenberge	Gerstewijn - Barley wine - vin d'orge	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Belgissimus	Van Steenberge	Tripel	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Biere du Boucanier Dark	Icobes	Sterke ale	9.0	N/A	Evergem	https://www.biereduboucanier.be	Available
Biere du Boucanier Red	Icobes	Sterke ale	7.0	N/A	Evergem	https://www.biereduboucanier.be	Available
Bios Hop en Mout Blond	Van Steenberge	Blond	2.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Bios Hop en Mout Bruin	Van Steenberge	Laag alcoholisch	2.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Bios Kriekenbier	Van Steenberge	Fruitbier krieken	5.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Bruegel	Van Steenberge	Ale	5.2	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Corsendonk Pater	Corsendonk	Bubbel abdij	7.5	30.0	Turnhout	https://www.corsendonk.com/nl	No longer in production
Jazz Black Cognac Magic	De Feniks	Stout	11.0	N/A	Heule 	https://brouwerijdefeniks.be	No longer in production
Drakson Red	Van Steenberge	nbekend - Unknown - Inconnu	8.6	50.0	Ertvelde	https://www.vansteenberge.com/nl	Available
Ertvelds Wit	Van Steenberge	Witbier	5.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Ever	Van Steenberge	Ale	5.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Gentse Tripel	Van Steenberge	Honingbier	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Gravensteenbier Tripel	Van Steenberge	Tripel	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Gulden Draak Vintage	Van Steenberge	Sterke ale	7.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Keizersberg	Van Steenberge	Tripel	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Leute bokbier	Van Steenberge	Sterke ale	7.5	30.0	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Lowie Kators	Van Steenberge	nbekend - Unknown - Inconnu	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Maerlant Damse Tripel	Van Steenberge	nbekend - Unknown - Inconnu	9.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Monseigneur	Van Steenberge	Sterke ale	8.0	50.0	Ertvelde	https://www.vansteenberge.com/nl	Available
Monseigneur Grand Cru	Van Steenberge	nbekend - Unknown - Inconnu	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
nen Turf	Van Steenberge	Sterke ale	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Mam’zèle Di Bassîndje	Monalixa	Amber	6.5	N/A	Roclenge-Sur-Geer	http://monalixa.be/	Available
Once You Go Black	De Feniks	IPA	5.0	50.0	Heule 	https://brouwerijdefeniks.be	No longer in production
Piraat (10.5)	Van Steenberge	Sterke ale	10.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Sioen (Maeseyker Kloosterbier)	Van Steenberge	nbekend - Unknown - Inconnu	11.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	
Sparta Pils	Van Steenberge	Pils	5.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Spitfire Oud Balegems	Van Steenberge	Sterke ale blond	8.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
St. Adriaans Abdijbier Donker	Van Steenberge	Dubbel abdij	6.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Stropken	Van Steenberge	Amber ale	7.0	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Tremeloos Damiaanbier	Van Steenberge	Amber ale	6.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Saturnalia	De Feniks	Donker	10.5	N/A	Heule 	https://brouwerijdefeniks.be	Available
Vivty	De Feniks	Strong Dark Ale	10.2	N/A	Heule 	https://brouwerijdefeniks.be	No longer in production
Yersekes Mosselbier	Van Steenberge	Blonde ale	5.2	N/A	Ertvelde	https://www.vansteenberge.com/nl	Available
Czaar Peter	Proefbrouwerij	Stout	8.5	35.0	Lochristi	http://www.proefbrouwerij.com	Available
Dikke Mathile	Strubbe	Ale	6.0	32.0	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	Available
Couckelaerschen Doedel	Strubbe	Kruidenbier	6.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	Available
